param_1,param_2,param_3,param_4,param_5,param_6
1.4926717,1.6565933,0.63278335,0.4935542,0.75747585,0.7031858
0.35559613,1.5995069,0.58246636,0.23594835,0.5041274,-0.009779453
0.11392791,1.120356,0.63441396,0.28428602,0.8490765,0.0975616
1.8396211,1.2316369,0.88593507,0.39567655,0.8930702,-0.55987394
0.49448448,1.450698,0.91992,0.37178272,0.8927984,-0.38742054
1.7394753,1.5438926,0.60362196,0.4840478,0.9410408,0.83236146
1.9862187,1.717029,0.94104934,0.23356703,0.5350331,-0.9144107
1.8296057,1.1990988,1.1426356,0.3353761,0.7199503,0.40275812
1.6049426,0.9710486,0.73793447,0.23543584,0.9505832,0.8676716
1.7914286,0.96325463,0.7436869,0.4667564,0.53018415,-0.17553592
1.0397847,1.4754362,0.70507264,0.2361835,0.91242355,0.7090969
0.7432546,1.2418978,0.9955151,0.46240187,0.98729134,0.74862754
1.4683404,1.0067093,0.40503848,0.101553105,0.5926869,0.4351555
1.3002434,1.3056388,0.6057819,0.2745368,0.80535984,0.35560393
0.44728747,1.4427427,0.5960616,0.23483977,0.92937744,0.66815436
0.59416,1.18211,0.73942304,0.1205627,0.91897446,-0.8489233
0.9869767,0.9192979,0.98616546,0.40173474,0.99960935,-0.65411186
1.2509924,0.86730003,1.0297403,0.43440312,0.6388624,-0.2893511
1.9834988,0.89800555,0.31933257,0.2536211,0.5695153,0.97302365
1.5397314,1.3203543,0.8888083,0.42336848,0.5155785,-0.23472106
1.6344924,1.1521361,0.30770257,0.26121363,0.6092129,0.8055308
1.5954334,1.4461017,1.1507638,0.4454337,0.99205345,-0.45535803
1.762156,1.2114465,0.98471004,0.19204862,0.5269854,0.7793242
0.6614852,1.1757541,0.5553498,0.15264241,0.94932103,0.16015387
1.8545821,0.9952858,0.54834574,0.34997436,0.5371562,0.32594275
1.9095364,1.3131809,0.5462228,0.16270167,0.94976044,0.47639
0.36282367,1.3780925,0.40804845,0.12263415,0.5462439,0.18641257
1.311999,0.81925654,1.1835167,0.36028516,0.5607271,0.58433366
1.8140897,1.5685499,0.48750934,0.3049616,0.8474542,0.5963534
1.90797,1.5073755,0.32997075,0.14579096,0.83176637,0.75184
0.40822366,1.3821076,0.82096386,0.40747374,0.70226747,-0.57252693
0.74643856,1.0613201,0.99969363,0.48977202,0.6021048,-0.14565146
1.9908739,1.5609657,1.1384797,0.39720666,0.942578,-0.6871557
0.27091727,1.5572836,0.9999153,0.367694,0.9881135,0.9969183
1.2603275,0.801753,0.52663636,0.20659679,0.50256073,-0.3142953
1.9219301,1.7484968,1.0515387,0.17704266,0.9184073,0.60243857
1.1701236,1.325319,1.0470142,0.18895167,0.5200518,-0.094760895
1.9652543,1.6501291,0.71975327,0.47026867,0.65056026,-0.10404873
1.533978,1.7200487,0.73759943,0.40730035,0.641214,-0.67264247
1.378245,1.0678635,0.52358747,0.22108908,0.9739034,-0.6506387
0.53852075,1.7578869,0.6072191,0.15298939,0.744519,0.07479942
1.9764222,1.3241713,0.67827535,0.43704534,0.96570814,-0.033094883
0.13237773,1.7471142,0.617572,0.28421876,0.7257998,0.5781256
0.18515247,1.2941954,0.87530303,0.16640726,0.84268975,-0.07822108
1.4173453,1.6359111,0.4658387,0.274283,0.71982884,-0.90069973
0.36974612,1.138298,0.4538947,0.32182035,0.7369498,0.16307127
1.5555823,1.3846886,1.1883378,0.15051334,0.75916874,0.12674618
1.6428698,1.6615946,0.8193394,0.47961256,0.94282377,0.9367554
0.7746726,1.3734984,0.81536025,0.40908307,0.89046615,0.9893174
0.88221556,0.85746664,0.8086538,0.3318207,0.6539629,0.807099
0.25259578,1.1256515,1.0108862,0.446159,0.8736079,0.7679566
0.50070107,1.392581,0.8173574,0.13899276,0.52460873,0.013878584
1.7415451,0.8711574,0.5139543,0.17758656,0.79343015,-0.14110124
0.638016,0.8343955,0.30827603,0.3267808,0.56805634,0.92214644
1.3338833,0.8685876,0.9468882,0.49374357,0.91070175,-0.85215664
0.8887348,1.3186952,0.9548666,0.15526803,0.8039015,-0.8554983
1.2133632,1.111476,1.0811173,0.36421517,0.8852793,0.41124952
0.31438887,1.4255282,1.180263,0.4544438,0.548682,-0.35951304
0.9430434,1.6153381,0.44562826,0.10164481,0.94527817,-0.89828324
0.94866896,1.0312111,0.5275243,0.47906572,0.6630225,-0.65891206
0.44180647,1.1110225,0.58753765,0.23387259,0.92336595,0.25176919
0.6737178,1.1716707,1.0424073,0.10938137,0.5479312,-0.6559142
0.5548254,1.1457403,0.38635734,0.33588073,0.65360975,-0.33998275
0.3859407,1.7729707,1.0445473,0.47413036,0.8403244,-0.61455214
0.9714296,1.7849569,1.1108034,0.15737191,0.66996825,0.86695707
1.991337,1.092121,0.32770804,0.3841512,0.67702943,-0.77318895
1.4100298,0.8500694,0.834056,0.16518837,0.99405885,-0.96422505
1.162846,1.4943063,0.61794394,0.4125312,0.92978656,0.40176153
1.2260004,1.0204676,1.0937424,0.31528965,0.70931506,0.030987501
1.747377,1.2560856,1.1832604,0.20340422,0.8374417,0.27357495
1.4020169,1.4117835,0.809866,0.3760114,0.6716433,-0.19228399
0.20921671,1.6995502,0.34869853,0.4358756,0.6890264,0.76466763
1.4238604,1.0803882,0.46183014,0.1302698,0.5742153,-0.24378228
1.2084559,0.87976754,0.8173227,0.2853647,0.5045805,0.76693404
1.3982666,1.019361,0.52769744,0.1868085,0.9179785,0.26632965
1.3985196,1.5895715,0.37297815,0.45437962,0.68114334,0.6064024
1.2780435,1.580652,0.8460301,0.41254538,0.9335115,-0.6761378
0.43527585,1.3306446,1.0124171,0.15407941,0.935671,0.89890885
1.9450928,1.03271,1.0637944,0.46012303,0.9295142,0.8009989
1.3667268,1.6294799,0.47418982,0.17167762,0.6903621,-0.45857382
1.57533,0.95492804,0.45081693,0.34523347,0.8028172,0.96171904
0.7174599,1.3467,0.7335775,0.37889206,0.50787675,-0.844558
1.581398,1.4872284,0.6147593,0.32035068,0.8881486,-0.5134107
0.42770743,1.5641224,0.43431517,0.10559275,0.7044306,0.9084896
1.2527841,1.1278044,0.31460264,0.4530788,0.82048535,0.100868344
0.17087984,1.4267559,1.0745385,0.19869718,0.5494834,-0.036968946
1.2808332,1.6408429,0.90242594,0.29874095,0.5528091,-0.4753238
0.81382376,1.7543806,0.45696443,0.3849272,0.63280314,0.2525071
1.6223208,1.78637,0.9291054,0.11128201,0.62602097,0.61776054
1.0031062,1.5809805,0.82860327,0.18163164,0.99125993,-0.48195934
0.4350865,0.9830252,1.0887506,0.36856595,0.54089355,-0.6614044
1.039543,1.5300664,0.9368699,0.27778873,0.54139304,-0.17856848
0.51063025,1.6108305,0.92961395,0.23218748,0.6602807,-0.19784188
1.8755226,1.3133748,0.9722286,0.18559285,0.6158905,-0.7898344
1.6322579,1.0819905,0.7236078,0.41614237,0.8196112,0.097975016
1.7982012,1.1479634,0.93925565,0.3772331,0.9412706,-0.21969199
0.83277327,1.1767141,0.8568847,0.31544814,0.68485856,-0.22688317
1.5144553,1.437046,0.70065653,0.23818916,0.86771995,-0.9213449
1.1301129,1.3778582,0.9167715,0.14219959,0.71938217,-0.73827565
0.24127677,1.0465991,0.5572573,0.25039446,0.7035281,0.11783564
0.3379795,1.5077899,1.0857468,0.23657787,0.9329815,0.9616641
1.7564048,1.205469,0.4777544,0.18786043,0.58447224,-0.7758614
1.1211133,1.6267079,0.5962069,0.3169406,0.9441817,-0.43438578
1.1532013,1.028053,0.95378876,0.17515302,0.83831966,-0.22220242
0.20834391,1.019399,0.87034136,0.34894753,0.74691546,-0.27111864
0.48172984,1.3051982,0.94836336,0.1895645,0.6717373,-0.7429075
1.1122842,0.8265495,0.9210752,0.39522415,0.9937142,-0.09748387
1.0342219,1.0477277,1.0080869,0.43220657,0.9947784,-0.019309044
1.2527269,0.9111757,0.5402957,0.33777484,0.5592044,0.2622857
1.7637391,1.2599554,0.47744858,0.29972795,0.8721457,-0.9133667
0.4213511,1.7451627,0.7443189,0.36755604,0.98551613,0.5518048
1.954782,1.4819205,1.164179,0.1162828,0.84465134,-0.17765534
1.2229536,1.0433186,0.5278275,0.46534857,0.56003416,0.3536693
0.736356,0.99324787,0.8515619,0.38694853,0.6703097,0.0663836
1.6636,1.3336784,0.7694038,0.49077827,0.6081463,-0.089794636
1.436823,1.4306526,1.0733674,0.18455942,0.6230502,-0.107164025
1.3247467,1.0551875,0.81719047,0.19395834,0.7919759,0.86474884
0.27761188,0.91483355,0.8822841,0.43448895,0.5798725,0.42796552
1.4487563,1.652411,0.62473255,0.18547979,0.5555457,-0.09333801
0.15581864,1.7870588,0.7652053,0.35640845,0.9322837,-0.28601313
0.4010336,1.6359668,1.0032451,0.46371654,0.6647861,-0.24445355
0.24909955,1.0964994,0.940946,0.40226287,0.88674736,0.3771621
1.4724815,1.4442983,1.0419618,0.213063,0.6611129,0.51994777
1.2964317,1.7349693,0.34841582,0.37078902,0.625167,-0.43200326
1.2193662,1.7996678,0.30132106,0.48265022,0.8816706,0.47204506
0.8360928,1.578764,0.30181625,0.13397947,0.55489075,-0.99867904
1.3494064,1.2845545,0.44731852,0.11801558,0.52769613,0.92238283
1.5103617,1.1050752,0.53307843,0.11436653,0.7961345,-0.3626256
1.1648456,1.6659801,0.48309803,0.33344844,0.6612372,0.23860276
0.5865404,1.0618783,1.0119072,0.46570483,0.6448467,-0.02053523
1.1491673,1.7193582,0.76344955,0.40796039,0.8817943,-0.7416848
0.72291625,1.5115168,0.46575773,0.24644724,0.95798874,-0.4862994
1.2106133,0.8381693,0.763188,0.48910728,0.92665434,-0.83746445
1.2505,0.8905418,1.0029595,0.42102692,0.8901163,-0.2947172
0.6614622,0.82405883,0.49336666,0.31365418,0.6898768,-0.3054433
0.6685491,1.6057754,0.7072544,0.33395168,0.53299475,0.4631052
1.524185,1.2044488,0.60233504,0.40935856,0.9264791,-0.46872175
0.88926005,1.1838939,0.6409595,0.29920596,0.5066026,0.9544163
1.8871771,0.9140435,1.1692865,0.35827214,0.9933143,0.6467755
0.790397,0.86372185,0.5875674,0.23763528,0.5062034,0.7102761
1.3214537,1.6555724,0.7874479,0.20037225,0.97778785,-0.9300084
0.32018346,1.6828233,0.772308,0.27939904,0.9796252,-0.27497458
0.59589,1.2148694,0.9058728,0.3823829,0.9795732,-0.70944095
1.9036497,1.0814312,0.69763744,0.32559547,0.51187426,0.9237927
1.5546112,1.692375,0.50946885,0.39511797,0.7845346,-0.048369646
1.9379743,1.5535274,0.6937575,0.28330263,0.8000226,-0.13386452
0.5285286,1.1914393,1.1549153,0.163676,0.52377164,-0.18670201
1.6659955,1.7610443,1.1461205,0.4162203,0.9589841,0.6241734
1.7832767,1.0354476,0.9340675,0.47833413,0.96428627,0.5121834
1.5097688,0.9443966,0.3015687,0.19937184,0.7877929,-0.0765059
1.1192689,1.7765367,0.8354639,0.48407218,0.9531695,0.8544079
1.4968587,1.5022554,0.5535912,0.15206034,0.5361688,0.18845022
0.6025095,1.3219756,0.7326,0.13476856,0.9146879,-0.41820836
0.48383355,0.92890114,1.1341535,0.18775648,0.54413664,0.8053694
1.8911011,1.6883876,0.9251686,0.4240575,0.6771437,0.036574364
1.1699117,1.6626184,1.0688925,0.2786526,0.53689384,0.67825615
0.22412558,1.3296728,0.3664158,0.30045444,0.57881737,0.38088536
1.0949299,1.0331411,1.1763893,0.27259383,0.7690705,-0.84381175
0.97051066,1.6431128,0.82072836,0.26394948,0.9233787,0.19523859
0.9227157,1.0370095,1.1447586,0.31429875,0.8702818,0.337762
1.7900382,1.6011494,0.3684494,0.15584591,0.6556099,0.16325665
0.948079,1.0511658,0.39766514,0.3699339,0.8305621,-0.67710805
0.27261895,1.4586163,1.0829332,0.32013083,0.81581855,0.05234337
1.1541343,0.9911343,0.6996795,0.34524426,0.6426064,0.091284156
0.48011026,1.0501195,0.59129643,0.33101013,0.59451187,0.97639596
0.577524,1.2037649,0.60907006,0.2483618,0.51532686,-0.29216564
1.0485382,1.7883875,0.38939232,0.22927666,0.890098,0.92637753
0.7942392,1.3806355,0.5347178,0.16574731,0.6239474,-0.4245484
1.1857209,1.198377,0.5763437,0.2670723,0.9341689,-0.00062072277
0.95611674,1.1629332,0.33209398,0.41869217,0.76371145,0.8511354
0.64666873,1.7700067,1.0502431,0.4799866,0.6985171,0.9302267
1.6495973,1.0246891,0.64453906,0.30797455,0.58125424,-0.5670855
0.2134649,1.102405,0.6675544,0.17656988,0.6397691,0.37659955
1.786376,0.915373,0.7235625,0.117331676,0.88082415,-0.94228673
0.9826465,1.2888974,0.87515974,0.3607078,0.7215842,0.23817468
1.029686,1.7318932,0.77165234,0.20179442,0.55645955,0.5298381
0.4416956,1.5152171,0.7336837,0.28832912,0.5499805,-0.72879493
0.17562541,0.9432213,0.88010603,0.32874763,0.6230432,0.23638594
0.55544734,1.4155068,0.6577977,0.22759736,0.56467724,0.35555673
1.0034771,1.2415888,1.0070784,0.22055334,0.68673795,-0.6301073
0.8976002,1.1242237,0.6454762,0.47861844,0.7338444,-0.7238276
0.22832507,0.92257756,0.65057635,0.362966,0.67448,-0.5265404
1.4136262,1.2811421,0.83651495,0.20521277,0.89947623,-0.43709195
0.63396424,1.0933523,0.8695181,0.34750858,0.6350994,0.7677022
1.5782638,1.0710334,0.42877325,0.19998845,0.969116,-0.23310089
0.6657607,1.482348,0.31586596,0.24360076,0.8007734,-0.6631272
0.3625213,0.9635842,0.57660127,0.46138936,0.74337256,0.05232513
1.9329834,0.98358566,0.37643385,0.43035632,0.90416926,-0.025247931
1.8822075,1.0210351,0.5885526,0.1785019,0.65338075,0.9818094
1.7118132,1.7675154,0.6542628,0.30151615,0.54969335,0.7370856
0.8241191,1.6550708,0.3905692,0.2166838,0.6149337,-0.62290585
1.3289962,1.40241,0.7436948,0.27464542,0.7429321,-0.26703024
1.6616138,0.82073617,0.3659778,0.33900842,0.88226587,0.2774372
0.33172464,1.6426761,0.9678597,0.123295,0.7424509,0.8698486
0.9154643,1.1962917,0.79951096,0.182574,0.56029177,-0.32849944
0.9335401,1.1301064,0.47850275,0.22928989,0.86600804,-0.23451102
0.7376328,1.5331389,0.5752297,0.41118,0.9273999,0.2582767
0.5632977,1.6413581,0.42891368,0.20476487,0.68325436,-0.23339844
1.5718482,1.1878259,0.874991,0.11459477,0.946586,-0.254071
0.6061908,1.6174943,0.39310634,0.33671305,0.9661458,0.82160246
1.854789,0.86706907,1.083007,0.16387755,0.9085226,-0.56060755
0.8440998,0.84573114,0.58034337,0.30272666,0.7844504,-0.2928195
1.8414929,1.0876073,0.9136317,0.3248679,0.79586035,-0.60188484
1.1815146,1.6296003,0.5430267,0.1490289,0.74905103,-0.62699115
1.2210671,1.710999,0.48156443,0.45294473,0.79504806,0.2292682
1.7249329,1.4095303,1.1493628,0.16068463,0.99815965,0.9893689
0.7629149,1.1272992,0.9863256,0.39692563,0.5097635,-0.8668119
1.7501613,0.98519284,0.85896194,0.33276364,0.8468112,-0.56946325
0.28421122,0.85744166,0.7354393,0.30127954,0.8714286,-0.6937823
1.5847337,1.66449,0.91157967,0.1589772,0.57310325,0.08280575
0.1565927,1.0415136,0.99323714,0.1579968,0.6672501,-0.4703703
1.6137589,1.2822154,1.1731353,0.3437935,0.73229074,0.22978008
1.6447043,1.3499343,0.725011,0.41137734,0.99671686,-0.63804543
1.0593002,0.8787465,0.46564746,0.4170095,0.615229,-0.8510543
1.9174441,0.8957274,0.83171463,0.41064936,0.8548918,0.18815982
1.7989544,1.4778049,0.44603783,0.22693303,0.87195975,0.8127301
1.0206927,1.5835917,0.34131482,0.34145817,0.85698783,-0.0026435852
0.7873113,1.4935236,0.5364392,0.34744298,0.64343107,0.09617245
0.36573473,1.367525,0.5436787,0.2586762,0.5134296,-0.7537389
0.3835592,1.3439052,0.54281497,0.119191386,0.6585004,-0.3326342
1.443705,1.1983614,1.0252845,0.4622175,0.80537593,-0.28229535
1.9363664,1.3048337,0.30000204,0.33404696,0.9099487,-0.5356215
0.59227246,1.2008754,1.1444265,0.3882284,0.99865746,0.6945834
0.5075787,1.5033307,1.1033708,0.27496788,0.9234154,0.96144557
1.9299121,1.6991103,0.6894871,0.43676132,0.9535672,-0.8690915
0.25691554,1.0485182,1.0059896,0.15588696,0.81939507,0.18494022
0.7495681,1.1072661,0.836249,0.46855307,0.62885696,-0.9014772
0.2840906,0.9168339,1.0868998,0.19054535,0.650131,0.61106575
1.7842342,1.572255,0.48858786,0.15162387,0.80600613,-0.48945546
1.8409845,1.0984076,0.3931528,0.21455856,0.65592635,0.92040074
0.58030933,1.097344,0.99767673,0.35082692,0.9241413,-0.21596801
0.22808579,0.92220616,0.7079301,0.31383708,0.69849026,-0.9685211
1.5613197,1.609539,0.568984,0.4971961,0.7156328,0.01873827
1.7938838,1.450207,1.1317459,0.41502896,0.9336893,0.09920609
1.6929115,1.4037229,1.0796134,0.4039777,0.59828675,0.15880775
1.2952236,1.2231994,1.0963833,0.29800686,0.9833497,0.15281117
0.8164259,0.9421323,0.64618194,0.22932822,0.5376849,0.549824
0.12452879,1.3172445,0.75457495,0.4508793,0.87167835,0.61529696
0.28975508,1.5471379,1.1532768,0.22834927,0.6280165,-0.7643813
1.4918582,1.0674136,1.1681539,0.3390948,0.9617203,0.20220554
0.52527666,1.3695996,0.8628974,0.31445774,0.6101848,-0.040285826
1.3789883,0.8442429,0.38850954,0.34409225,0.53478885,-0.38686395
0.26691824,1.3420001,0.5325366,0.48682854,0.84574974,0.34592223
1.7275274,1.7042353,0.38499525,0.34365678,0.91323274,-0.4561683
0.8105383,1.1991925,0.5146452,0.43278188,0.9951516,0.15139902
0.2560375,0.94797343,0.3575601,0.40011916,0.5812502,0.3645264
0.21760154,1.430584,0.54187673,0.13021445,0.9327258,-0.50861895
0.19732015,1.0974662,0.9553744,0.28147924,0.8054702,-0.77256477
1.309167,1.1714783,0.46883842,0.31358567,0.724828,0.57382774
0.891063,0.9844041,1.1966454,0.42059642,0.8642931,0.47882318
0.7955698,1.5335867,0.43191075,0.1697172,0.7912185,0.4530697
1.7194788,1.3729353,0.6501086,0.46437508,0.6925771,0.16645634
0.76119363,0.90774673,0.7467171,0.2192922,0.8142344,-0.71332276
0.5498942,1.2066506,0.4508083,0.41656116,0.86989564,0.8250631
1.902839,1.6705077,0.40925813,0.4937361,0.9539463,0.5543239
1.475379,1.5910251,0.9165926,0.15567032,0.9035061,-0.76220095
1.4083005,0.879785,0.8491024,0.20389938,0.7960454,-0.4840063
1.0404186,1.5348678,1.1362023,0.405914,0.5333697,0.2092241
1.5317242,1.634583,0.5482967,0.2728632,0.8433079,-0.32904363
0.7606136,1.7686191,0.94788384,0.24373654,0.9593631,-0.91177714
1.9336419,1.1661633,0.63562053,0.32268584,0.98030794,0.7034173
1.5047166,1.2421602,1.179028,0.43270308,0.85494167,0.701463
1.6008747,0.9339737,0.566687,0.1476012,0.7796873,0.90263784
0.7750111,1.4397194,0.4334001,0.3070968,0.58226776,0.62923944
1.3581896,1.0214372,0.4775002,0.47805202,0.9293398,-0.33297968
0.29177082,1.0681412,0.305738,0.43056473,0.7117195,0.7107587
1.7274404,1.397607,0.3281668,0.25016558,0.61722136,0.70827293
1.789861,0.9441277,0.7301277,0.10013628,0.5660697,-0.25122333
1.9785337,1.544581,0.96269315,0.25097057,0.77062225,-0.4498484
0.865473,1.5075446,1.1114218,0.20850131,0.9420784,-0.74156964
0.44173613,1.5081661,0.6717706,0.10409083,0.5241698,-0.25264478
1.7828186,1.2137398,0.5981346,0.31651878,0.78641593,0.6403935
0.70685834,0.9724774,0.4826591,0.42168042,0.950855,-0.8277285
0.26831585,1.7129095,0.5182483,0.38840577,0.5814801,0.7937715
0.116066836,1.7683098,0.31561825,0.3128988,0.916299,0.54419446
0.39799422,1.3704271,0.79564416,0.22046521,0.6184292,0.83722687
0.26112407,1.3638843,1.1544825,0.262056,0.52954787,0.54258716
1.9169093,1.4866245,0.87721497,0.24492928,0.6934925,0.46966934
0.16154768,1.4548151,0.5272301,0.47254127,0.8347732,-0.13848281
0.86396116,1.7563753,0.6954575,0.46180204,0.8655256,-0.66595304
0.72020346,1.3825414,0.8155888,0.12332354,0.5601903,0.3329661
1.195389,1.0698481,0.34326068,0.22836727,0.9787303,0.2545296
0.5152144,1.3702704,1.114428,0.2489059,0.65208983,-0.7946197
0.26630092,1.0397526,0.7859707,0.36837113,0.660514,0.64934385
0.70543844,0.84134686,1.1484585,0.32034588,0.66741216,0.06173587
0.6171537,1.0333352,0.5597898,0.16839236,0.82433486,-0.0696404
0.593363,1.7741339,0.6026952,0.39664668,0.88762915,-0.49898338
0.98847127,1.1746356,0.9185115,0.42293096,0.98070484,-0.87918115
0.89446634,1.1827759,1.0778322,0.28087172,0.7787013,-0.22052181
1.1642951,0.8946121,0.43874878,0.13431498,0.840127,-0.112452626
0.32628348,0.8804342,0.37096578,0.24261948,0.5607666,0.5962815
0.42007685,1.6686107,0.33970192,0.25415847,0.6024612,0.94620883
1.3791578,1.3506444,1.0173572,0.12498954,0.508182,-0.17450225
1.3479272,1.4689145,1.0731559,0.34282055,0.68683696,0.50198746
1.3407663,1.6098193,0.30888242,0.28817514,0.5553421,-0.8785995
0.2887849,1.740733,0.420224,0.2094864,0.95004237,0.32951152
0.117716305,1.3599039,0.57944113,0.3471731,0.8130381,0.5192456
1.3360099,1.599457,1.1452448,0.43268454,0.66568995,0.85760987
0.7625722,1.5451634,0.761426,0.3749638,0.84762836,-0.31705344
1.6524338,1.6799386,0.38940036,0.34825465,0.77554005,0.046473265
1.0205638,1.5182573,0.35687077,0.48136666,0.74166703,-0.39797795
0.23542747,0.8288597,0.3085008,0.21136613,0.96784806,-0.74210703
0.24371028,1.1532431,0.40405267,0.39232457,0.628201,0.59666336
0.41631833,1.7503119,0.7599013,0.19205523,0.96616554,-0.6351243
1.115139,1.7212136,1.0511847,0.3982438,0.96804607,0.03925407
1.6678698,1.2389847,0.6571623,0.36950248,0.5024971,0.80837226
0.54568285,1.7745534,0.8023041,0.15909462,0.7338878,0.16155326
0.7062984,1.0182778,0.4147395,0.44970828,0.9708712,-0.87271285
1.2211384,1.3795013,0.86648005,0.13250764,0.87593144,-0.7934494
1.3504962,0.85527766,1.1986817,0.18789244,0.9050324,0.8379047
1.3507274,1.7642647,0.81960326,0.21706009,0.98199284,0.47492754
1.2918859,0.96649116,0.332165,0.2918867,0.9061041,-0.7214464
0.86826396,1.7712393,0.6828481,0.27558383,0.88564765,0.018889427
1.271193,1.7351134,0.9123072,0.46939057,0.67978513,0.38765287
1.1035542,1.3350301,0.8389002,0.44044414,0.8891223,-0.88969135
0.921829,1.4485633,0.54724526,0.40752,0.7085271,-0.94463
1.6789682,1.2917725,0.9736584,0.33693033,0.90567935,0.78035223
1.0615975,1.3910878,0.37846655,0.46929303,0.9709123,0.6090199
1.4022683,1.0146333,0.784961,0.27081284,0.94801724,-0.45660698
0.36328608,0.9724216,1.0332328,0.38208264,0.72869897,-0.21688342
0.5145181,0.8427854,0.5920929,0.17582318,0.6734593,0.6728331
1.5676548,1.636302,1.1607144,0.32238132,0.67364097,0.679667
1.4728125,1.1939135,1.1017551,0.34742925,0.92570937,-0.13844645
1.2133563,0.86187434,0.6528974,0.22008404,0.8480085,-0.15745425
0.21748252,0.8432431,0.5307754,0.2942144,0.9998964,0.27871633
1.9887108,1.0857781,0.865209,0.29338107,0.64912605,-0.8326063
0.39362836,1.4883873,0.5112845,0.13126555,0.99532235,0.8730767
0.72042733,1.2905561,0.71690595,0.4153471,0.5042789,-0.43151462
0.81066495,0.9244144,0.44762343,0.24107048,0.6982678,-0.27761722
1.580374,1.4091651,0.57276773,0.48707294,0.96253324,-0.8033787
1.741137,1.2930113,0.30477783,0.28359276,0.81446743,0.9070126
0.35710052,0.9382368,0.81575,0.37790197,0.57839346,-0.6065551
0.84116554,0.8946585,0.8680211,0.44712302,0.7144449,-0.001101017
0.9996044,1.3209627,0.55150336,0.32392514,0.74677145,0.92250264
0.8302812,0.9601836,0.49848127,0.29743898,0.64387774,-0.8630105
1.9174116,1.0754817,1.19514,0.4923833,0.9106736,0.83415985
0.10093623,1.7785397,0.46571553,0.30797666,0.60384464,-0.39719057
0.30801523,1.7494872,0.77076507,0.24054,0.5852101,-0.19229758
1.5478737,1.0194948,0.50251263,0.18176445,0.5425113,0.8807745
0.88364565,0.8136425,0.48621958,0.36007333,0.7195989,0.60437346
1.8039403,1.7189131,0.9855122,0.2616416,0.9595535,-0.5065906
1.8302069,1.3316313,0.5269036,0.25140294,0.525265,-0.7975106
1.2421747,0.87209797,0.52653164,0.2801652,0.96288466,-0.9652153
0.6330629,1.379911,0.57563746,0.46653858,0.60898083,0.5947342
0.2979037,0.96411073,1.1321781,0.109707765,0.5065417,-0.16326332
1.0499809,1.0871056,0.85077894,0.27006793,0.78445375,0.89891064
1.718464,1.5082344,1.0340372,0.38209122,0.9117906,0.2462095
1.8977276,1.2338147,1.0777335,0.22728506,0.84104383,-0.95765185
1.9642956,1.662638,0.5063486,0.18308899,0.77387494,-0.66978145
0.65354806,1.1183369,0.5544301,0.102085285,0.5584314,0.60725415
0.5368671,1.6684691,0.78573763,0.36106366,0.5355173,-0.22140956
0.25617465,1.3538251,0.76978993,0.4616874,0.96849,-0.6702986
0.5285603,1.4393295,0.66619635,0.27805626,0.5613457,-0.90666735
0.233672,1.2476425,0.74680376,0.25489724,0.8598568,-0.9450495
0.6891214,1.7106391,0.83004683,0.21453965,0.9487434,0.66025186
1.472044,1.535193,0.30643243,0.13592866,0.55111414,0.017948985
0.3400283,0.9145417,0.38468438,0.19100755,0.7675046,-0.20208788
0.18788448,1.1804456,0.8339414,0.3494949,0.5961351,-0.29816782
0.6508048,1.2497106,0.87760586,0.15960273,0.6438329,0.88726187
0.8788813,1.40172,1.0204458,0.3249983,0.89983106,-0.51859653
1.0651069,1.3133204,0.5141436,0.12423537,0.89812565,-0.27064025
0.32279068,1.7696648,0.6749902,0.22713134,0.85062605,-0.19082046
1.2236333,1.3435547,0.8373859,0.31789866,0.63065296,0.14849901
1.2767259,0.8342773,1.0078018,0.3878973,0.55200183,0.054177523
1.8552121,1.5900055,0.944456,0.35499334,0.89174086,-0.02999115
1.4084023,1.463596,0.53462553,0.1974507,0.7874558,-0.6549617
1.8256125,0.8357014,0.693074,0.19947967,0.6513274,0.11987901
1.9232278,0.931242,0.8080335,0.19745177,0.50854146,0.5058615
1.4386089,1.6069133,1.0002398,0.20090154,0.7286427,-0.61232257
0.91880035,1.046775,0.4802179,0.4286904,0.5284455,0.3169738
1.0017663,1.5496535,1.1519651,0.1677105,0.7380509,-0.53578615
1.3339525,0.8790291,0.8822503,0.4382157,0.6381589,0.017485261
0.6361085,1.135281,1.1198537,0.2549577,0.96575683,-0.4968729
0.8851495,1.0291146,0.47542948,0.27014217,0.57275987,-0.20887673
0.18223304,1.4018238,0.7391329,0.24301863,0.6612843,0.15892541
1.5823298,1.7456033,1.1057338,0.4022272,0.69790494,0.73366225
1.1266218,0.9491212,1.0255841,0.34637335,0.8599767,0.7019646
1.4041042,1.5311854,0.6294831,0.49820945,0.6307384,-0.38256156
1.1665775,1.1865674,0.34196198,0.1747028,0.76198673,0.5382472
0.33903012,1.0874808,0.85046864,0.27231365,0.56651497,-0.5494554
1.247235,1.6709373,1.1543536,0.27507406,0.8710459,0.30963206
0.5430043,1.1049714,0.5638967,0.46854088,0.9502727,-0.458542
1.4318362,0.92161775,0.59029746,0.39106944,0.975633,0.9176583
1.3679645,1.6182697,0.4612034,0.30681023,0.5105877,0.29109764
0.21969575,1.261035,0.66182506,0.45743996,0.88558626,0.7393893
1.8418739,0.8078138,0.6701344,0.13042021,0.9305257,0.47330976
1.0322486,1.7992059,0.8645838,0.20413095,0.77088296,0.7441194
